time,seconds_elapsed,z,y,x
1773237393571640300,1.472640380859375,2.743000030517578,0.05900000035762787,9.274999618530273
1773237393581710600,1.482710693359375,2.437000036239624,-0.026000000536441803,9.392000198364258
1773237393591781000,1.492781005859375,2.7890000343322754,0.23199999332427979,9.458999633789062
1773237393601851400,1.502851318359375,2.680999994277954,0.5289999842643738,9.069000244140625
1773237393611921700,1.512921630859375,3.2009999752044678,0.4970000088214874,8.8149995803833
1773237393621992200,1.5229921875,3.2799999713897705,0.054999999701976776,8.894000053405762
1773237393632062500,1.5330625,2.875,-0.6320000290870667,8.994999885559082
1773237393642132700,1.5431328125,3.2720000743865967,-1.0820000171661377,9.140999794006348
1773237393652203000,1.553203125,3.555000066757202,-1.218000054359436,9.152999877929688
1773237393662273500,1.5632734375,3.4639999866485596,-1.1419999599456787,8.92300033569336
1773237393672343800,1.57334375,3.0739998817443848,-0.7559999823570251,8.843999862670898
1773237393682414300,1.583414306640625,3.2239999771118164,-0.3179999887943268,8.805000305175781
1773237393692484600,1.593484619140625,3.312999963760376,0.023000000044703484,8.852999687194824
1773237393702555000,1.603554931640625,2.8369998931884766,0.21699999272823334,9.152999877929688
1773237393712625200,1.613625244140625,2.7170000076293945,0.36800000071525574,9.197999954223633
1773237393722695400,1.6236953125,2.640000104904175,0.5649999976158142,9.152999877929688
1773237393732766000,1.633765869140625,2.680999994277954,0.7080000042915344,9.119000434875488
1773237393742836200,1.643836181640625,2.6500000953674316,0.7350000143051147,9.184000015258789
1773237393752906500,1.653906494140625,2.7290000915527344,0.675000011920929,9.260000228881836
1773237393762977000,1.66397705078125,2.9519999027252197,0.5139999985694885,9.062000274658203
1773237393773047300,1.67404736328125,3.265000104904175,0.4690000116825104,9.095000267028809
1773237393783117600,1.68411767578125,3.308000087738037,0.3919999897480011,8.829000473022461
1773237393793187800,1.694187744140625,3.694000005722046,0.33899998664855957,8.524999618530273
1773237393803258400,1.70425830078125,3.681999921798706,0.10999999940395355,8.449000358581543
1773237393813328600,1.71432861328125,3.4709999561309814,-0.1860000044107437,8.654999732971191
1773237393823399000,1.72439892578125,3.750999927520752,-0.31299999356269836,8.937000274658203
1773237393833469400,1.734469482421875,3.5859999656677246,-0.34200000762939453,8.949000358581543
1773237393843539700,1.744539794921875,3.48799991607666,-0.3199999928474426,8.880000114440918
1773237393853610000,1.75460986328125,3.4210000038146973,-0.2750000059604645,8.913000106811523
1773237393863680300,1.76468017578125,2.76200008392334,-0.14800000190734863,8.949000358581543
1773237393873750800,1.774750732421875,3.627000093460083,-0.1120000034570694,9.095000267028809
1773237393883821000,1.784821044921875,2.743000030517578,-0.19599999487400055,9.017999649047852
1773237393893891300,1.794891357421875,3.0230000019073486,-0.08299999684095383,9.274999618530273
1773237393903961600,1.804961669921875,2.880000114440918,0.20999999344348907,9.112000465393066
1773237393914032000,1.8150322265625,3.5429999828338623,0.6510000228881836,8.793000221252441
1773237393924102400,1.825102294921875,3.375,0.8209999799728394,8.576000213623047
1773237393934173000,1.8351728515625,3.2750000953674316,0.8450000286102295,8.541999816894531
1773237393944243200,1.8452431640625,3.496999979019165,0.7250000238418579,8.821999549865723
1773237393954313500,1.8553134765625,3.563999891281128,0.5139999985694885,8.906000137329102
1773237393964384000,1.865384033203125,3.4260001182556152,0.11699999868869781,8.829000473022461
1773237393974454300,1.875454345703125,3.5429999828338623,-0.08799999952316284,8.901000022888184
1773237393984524500,1.885524658203125,3.063999891281128,-0.28200000524520874,8.741000175476074
1773237393994594800,1.8955947265625,3.177000045776367,-0.34700000286102295,9.069000244140625
1773237394004665300,1.905665283203125,2.7119998931884766,-0.3610000014305115,9.244000434875488
1773237394014735600,1.915735595703125,3.171999931335449,-0.2409999966621399,9.128999710083008
1773237394024806000,1.925805908203125,2.930000066757202,-0.16500000655651093,8.963000297546387
1773237394034876400,1.93587646484375,2.9800000190734863,-0.16200000047683716,9.001999855041504
1773237394044946700,1.94594677734375,2.4679999351501465,-0.11699999868869781,8.99899959564209
1773237394055017000,1.956016845703125,3.134000062942505,0.1379999965429306,9.208000183105469
1773237394065087200,1.966087158203125,2.697999954223633,0.2939999997615814,9.112000465393066
1773237394075157800,1.97615771484375,2.937000036239624,0.3709999918937683,9.345999717712402
1773237394085228000,1.98622802734375,2.638000011444092,0.3059999942779541,9.222000122070312
1773237394095298300,1.99629833984375,2.611999988555908,0.1860000044107437,9.001999855041504
1773237394105368800,2.006368896484375,2.9609999656677246,0.09300000220537186,9.265000343322754
1773237394115439000,2.016439208984375,3.322999954223633,-0.05000000074505806,9.20300006866455
1773237394125509400,2.02650927734375,3.186000108718872,-0.12600000202655792,8.78600025177002
1773237394135579600,2.03657958984375,4.005000114440918,0.1120000034570694,8.831999778747559
1773237394145650200,2.046650146484375,3.178999900817871,0.20999999344348907,8.541999816894531
1773237394155720400,2.056720458984375,3.7219998836517334,0.5910000205039978,8.772000312805176
1773237394165790700,2.066790771484375,3.9260001182556152,0.6869999766349792,8.468000411987305
1773237394175861200,2.076861328125,2.6689999103546143,0.5329999923706055,8.37399959564209
1773237394185931500,2.086931640625,3.9639999866485596,0.414000004529953,9.008999824523926
1773237394196001800,2.097001708984375,2.8489999771118164,-0.0860000029206276,8.86299991607666
1773237394206072000,2.107072021484375,3.3350000381469727,-0.2630000114440918,9.166999816894531
1773237394216142600,2.117142578125,2.8889999389648438,-0.41100001335144043,9.211999893188477
1773237394226212900,2.127212890625,2.9609999656677246,-0.34200000762939453,9.190999984741211
1773237394236283100,2.137283203125,3.871000051498413,-0.1120000034570694,9.190999984741211
1773237394246353700,2.147353759765625,2.3239998817443848,-0.13099999725818634,8.8149995803833
1773237394256424000,2.157423828125,4.01200008392334,0.3319999873638153,9.267000198364258
1773237394266494200,2.167494140625,3.0209999084472656,0.5210000276565552,8.548999786376953
1773237394276564700,2.177564697265625,3.4619998931884766,0.5529999732971191,8.607000350952148
1773237394286635000,2.187635009765625,4.291999816894531,0.5879999995231628,9.013999938964844
1773237394296705300,2.197705322265625,2.4700000286102295,0.17399999499320984,8.482000350952148
1773237394306775800,2.20777587890625,4.521999835968018,0.2630000114440918,8.807999610900879
1773237394316846000,2.21784619140625,2.9679999351501465,0.0689999982714653,8.376999855041504
1773237394326916400,2.227916259765625,4.236999988555908,-0.05000000074505806,8.548999786376953
1773237394336986600,2.237986572265625,3.822999954223633,-0.23399999737739563,8.795999526977539
1773237394347057200,2.24805712890625,3.203000068664551,-0.48100000619888306,8.588000297546387
1773237394357127400,2.25812744140625,4.446000099182129,-0.41600000858306885,9.116999626159668
1773237394367198000,2.268197998046875,2.7980000972747803,-0.414000004529953,9.187999725341797
1773237394377268200,2.278268310546875,3.5450000762939453,-0.020999999716877937,9.281999588012695
1773237394387338800,2.2883388671875,3.046999931335449,0.5070000290870667,8.888999938964844
1773237394397409000,2.298408935546875,3.1649999618530273,0.9879999756813049,8.548999786376953
1773237394407479300,2.308479248046875,3.746000051498413,1.2879999876022339,8.633000373840332
1773237394417549800,2.3185498046875,3.7750000953674316,0.9380000233650208,8.215999603271484
1773237394427620000,2.3286201171875,4.593999862670898,0.5979999899864197,8.366999626159668
1773237394437690400,2.3386904296875,4.435999870300293,-0.09000000357627869,8.336000442504883
1773237394447761000,2.348760986328125,4.367000102996826,-0.5720000267028809,8.414999961853027
1773237394457831200,2.3588310546875,4.809000015258789,-0.6150000095367432,8.559000015258789
1773237394467901400,2.3689013671875,4.335000038146973,-0.5360000133514404,8.407999992370605
1773237394477972000,2.378971923828125,4.386000156402588,-0.09300000220537186,8.611000061035156
1773237394488042200,2.389042236328125,3.9809999465942383,0.28200000524520874,8.47700023651123
1773237394498112500,2.399112548828125,3.822999954223633,0.7440000176429749,8.281000137329102
1773237394508183000,2.40918310546875,4.296999931335449,0.7919999957084656,8.282999992370605
1773237394518253300,2.41925341796875,3.5880000591278076,0.38499999046325684,8.369999885559082
1773237394528323600,2.429323486328125,4.276000022888184,-0.07900000363588333,8.829000473022461
1773237394538394000,2.43939404296875,3.3989999294281006,-0.6359999775886536,8.821999549865723
1773237394548464400,2.44946435546875,4.002999782562256,-0.6890000104904175,9.027999877929688
1773237394558534700,2.45953466796875,3.688999891281128,-0.6439999938011169,8.9350004196167
1773237394568605200,2.469605224609375,3.51200008392334,-0.3799999952316284,8.71399974822998
1773237394578675500,2.479675537109375,4.070000171661377,0.24799999594688416,8.645000457763672
1773237394588745700,2.489745849609375,4.0960001945495605,0.5690000057220459,8.220999717712402
1773237394598816000,2.49981591796875,4.168000221252441,0.828000009059906,8.26200008392334
1773237394608886500,2.509886474609375,4.126999855041504,0.8610000014305115,8.333999633789062
1773237394618956800,2.519956787109375,4.059999942779541,0.6890000104904175,8.607000350952148
1773237394629027300,2.53002734375,3.494999885559082,0.5979999899864197,8.904000282287598
1773237394639097600,2.54009765625,3.302999973297119,0.5210000276565552,8.85099983215332
1773237394649168000,2.55016796875,3.114000082015991,0.4659999907016754,8.956000328063965
1773237394659238400,2.56023828125,2.880000114440918,0.09000000357627869,9.059000015258789
1773237394669308700,2.57030859375,2.6519999504089355,-0.2800000011920929,9.175999641418457
1773237394679379000,2.58037890625,2.7980000972747803,-0.44200000166893005,9.390000343322754
1773237394689449500,2.590449462890625,2.994999885559082,-0.4569999873638153,9.161999702453613
1773237394699519700,2.600519775390625,3.371000051498413,-0.38499999046325684,8.894000053405762
1773237394709590300,2.61059033203125,3.9790000915527344,-0.09799999743700027,8.800999641418457
1773237394719660500,2.62066064453125,4.3520002365112305,0.08299999684095383,8.406000137329102
1773237394729730800,2.630730712890625,4.991000175476074,0.08100000023841858,8.074999809265137
1773237394739801300,2.64080126953125,4.999000072479248,-0.12600000202655792,7.916999816894531
1773237394749871600,2.65087158203125,5.158999919891357,-0.26499998569488525,7.951000213623047
1773237394759942000,2.66094189453125,5.171000003814697,-0.2290000021457672,8.053999900817871
1773237394770012400,2.671012451171875,5.383999824523926,-0.004000000189989805,7.965000152587891
1773237394780082700,2.681082763671875,4.999000072479248,0.45399999618530273,8.065999984741211
1773237394790153200,2.6911533203125,5.203999996185303,1.0049999952316284,7.84499979019165
1773237394800223500,2.701223388671875,5.511000156402588,1.503000020980835,7.793000221252441
1773237394810293800,2.711293701171875,5.583000183105469,1.593999981880188,7.642000198364258
1773237394820364300,2.7213642578125,5.2210001945495605,1.225000023841858,7.928999900817871
1773237394830434600,2.7314345703125,5.011000156402588,0.5289999842643738,8.125
1773237394840505000,2.741505126953125,4.751999855041504,-0.2199999988079071,8.395999908447266
1773237394850575400,2.751575439453125,4.623000144958496,-0.6480000019073486,8.517999649047852
1773237394860645600,2.761645751953125,4.8429999351501465,-0.8180000185966492,8.418000221252441
1773237394870716200,2.771716064453125,4.823999881744385,-0.765999972820282,8.531999588012695
1773237394880786400,2.781786376953125,4.861999988555908,-0.5720000267028809,8.07800006866455
1773237394890857000,2.79185693359375,5.002999782562256,-0.29600000381469727,8.015000343322754
1773237394900927200,2.80192724609375,4.709000110626221,-0.15299999713897705,7.8480000495910645
1773237394910997500,2.81199755859375,4.270999908447266,-0.07900000363588333,8.336000442504883
1773237394921068000,2.822068115234375,4.140999794006348,-0.01600000075995922,8.52299976348877
1773237394931138300,2.83213818359375,3.4639999866485596,0.10000000149011612,8.697999954223633
1773237394941208800,2.842208740234375,3.3510000705718994,0.4090000092983246,8.633000373840332
1773237394951279000,2.852279052734375,3.742000102996826,0.777999997138977,8.564000129699707
1773237394961349400,2.862349365234375,4.163000106811523,0.9139999747276306,8.26200008392334
1773237394971419600,2.872419677734375,4.589000225067139,0.44999998807907104,8.295000076293945
1773237394981490200,2.882490234375,4.431000232696533,-0.004000000189989805,8.39799976348877
1773237394991560400,2.892560546875,4.409999847412109,-0.15000000596046448,8.425000190734863
1773237395001630700,2.902630615234375,4.716000080108643,0.01600000075995922,8.282999992370605
1773237395011701200,2.912701171875,4.623000144958496,0.35600000619888306,8.258999824523926
1773237395021771500,2.922771484375,4.326000213623047,0.4259999990463257,8.414999961853027
1773237395031841800,2.932841796875,3.9119999408721924,0.4350000023841858,8.321999549865723
1773237395041912000,2.942912109375,4.249000072479248,0.33000001311302185,8.520000457763672
1773237395051982600,2.952982666015625,3.9619998931884766,0.1459999978542328,8.753000259399414
1773237395062052900,2.963052978515625,4.061999797821045,-0.0860000029206276,8.956000328063965
1773237395072123400,2.973123291015625,3.688999891281128,-0.023000000044703484,8.77400016784668
1773237395082193700,2.983193603515625,4.309000015258789,0.3009999990463257,8.420000076293945
1773237395092264000,2.993263916015625,4.605999946594238,0.5210000276565552,8.3149995803833
1773237395102334500,3.00333447265625,3.6459999084472656,0.3319999873638153,8.1899995803833
1773237395112404700,3.01340478515625,5.474999904632568,0.2150000035762787,8.42199993133545
1773237395122475000,3.02347509765625,4.203999996185303,0.04500000178813934,8.215999603271484
1773237395132545500,3.033545654296875,5.199999809265137,-0.014000000432133675,8.041999816894531
1773237395142615800,3.04361572265625,4.85699987411499,0.03099999949336052,8.034000396728516
1773237395152686000,3.05368603515625,4.144000053405762,0.07900000363588333,8.1850004196167
1773237395162756400,3.06375634765625,4.052999973297119,0.3160000145435333,7.940999984741211
1773237395172827000,3.073826904296875,3.805999994277954,0.28700000047683716,8.156999588012695
1773237395182897200,3.083897216796875,3.180999994277954,-0.0860000029206276,9.184000015258789
1773237395192967700,3.0939677734375,2.6089999675750732,-0.5740000009536743,9.581000328063965
1773237395203038000,3.104037841796875,2.8959999084472656,-0.8930000066757202,9.677000045776367
1773237395213108500,3.1141083984375,3.2009999752044678,-0.9760000109672546,9.670000076293945
1773237395223178800,3.1241787109375,2.2839999198913574,-0.777999997138977,9.07800006866455
1773237395233249300,3.134249267578125,4.9079999923706055,-0.10999999940395355,9.258000373840332
1773237395243319600,3.144319580078125,3.13100004196167,0.47099998593330383,8.11299991607666
1773237395253389800,3.154389892578125,4.160999774932861,1.1749999523162842,8.168999671936035
1773237395263460400,3.16446044921875,3.7699999809265137,1.3140000104904175,7.9629998207092285
1773237395273530600,3.174530517578125,3.9189999103546143,1.312000036239624,8.321999549865723
1773237395283601000,3.184600830078125,4.25600004196167,0.9259999990463257,8.753000259399414
1773237395293671400,3.19467138671875,3.624000072479248,0.23199999332427979,8.333999633789062
1773237395303741700,3.20474169921875,4.388000011444092,0.23199999332427979,9.093000411987305
1773237395313812000,3.21481201171875,3.51200008392334,-0.25600001215934753,8.925000190734863
1773237395323882500,3.224882568359375,3.6630001068115234,-0.4950000047683716,8.996999740600586
1773237395333952800,3.234952880859375,2.9179999828338623,-0.3199999928474426,9.284000396728516
1773237395344023000,3.24502294921875,1.9320000410079956,0.04500000178813934,9.208000183105469
1773237395354093600,3.255093505859375,3.2799999713897705,0.5189999938011169,9.04699993133545
1773237395364163800,3.265163818359375,2.312000036239624,0.6629999876022339,9.064000129699707
1773237395374234400,3.275234375,2.75,0.4020000100135803,9.4350004196167
1773237395384304600,3.2853046875,3.0829999446868896,0.12399999797344208,9.378000259399414
1773237395394375000,3.295375,2.9830000400543213,-0.29600000381469727,8.803000450134277
1773237395404445400,3.305445556640625,3.6530001163482666,-0.4740000069141388,9.208000183105469
1773237395414515700,3.315515625,2.496999979019165,-0.8330000042915344,9.236000061035156
1773237395424586200,3.325586181640625,2.3980000019073486,-0.5879999995231628,9.42300033569336
1773237395434656500,3.335656494140625,2.990000009536743,-0.09300000220537186,9.064000129699707
1773237395444726800,3.345726806640625,3.071000099182129,0.34700000286102295,9.026000022888184
1773237395454797000,3.355797119140625,2.6040000915527344,0.43799999356269836,8.991999626159668
1773237395464867600,3.36586767578125,2.9800000190734863,0.43799999356269836,9.234000205993652
1773237395474937900,3.375937744140625,2.930000066757202,0.656000018119812,9.02299976348877
1773237395485008400,3.38600830078125,3.9019999504089355,0.5789999961853027,8.640000343322754
1773237395495078700,3.39607861328125,3.2149999141693115,-0.03500000014901161,8.906000137329102
1773237395505149200,3.406149169921875,2.941999912261963,-0.3490000069141388,8.894000053405762
1773237395515219500,3.416219482421875,3.382999897003174,-0.03999999910593033,8.755000114440918
1773237395525290000,3.4262900390625,4.625,0.15800000727176666,8.704999923706055
1773237395535360300,3.4363603515625,3.3589999675750732,-0.07100000232458115,9.081000328063965
1773237395545430500,3.446430419921875,2.927999973297119,-0.05000000074505806,9.385000228881836
1773237395555501000,3.4565009765625,2.9230000972747803,0.2630000114440918,8.847999572753906
1773237395565571300,3.4665712890625,3.124000072479248,0.5879999995231628,8.78600025177002
1773237395575641600,3.4766416015625,2.8010001182556152,0.44200000166893005,9.020999908447266
1773237395585712000,3.486712158203125,1.9509999752044678,0.1340000033378601,9.489999771118164
1773237395595782400,3.496782470703125,2.9519999027252197,0.22499999403953552,9.380000114440918
1773237395605853000,3.50685302734375,2.5969998836517334,0.4230000078678131,8.8149995803833
1773237395615923200,3.516923095703125,3.805999994277954,0.21299999952316284,8.85099983215332
1773237395625993700,3.52699365234375,3.3369998931884766,-0.1550000011920929,9.368000030517578
1773237395636064000,3.53706396484375,2.625999927520752,-0.382999986410141,9.196000099182129
1773237395646134300,3.54713427734375,3.5260000228881836,0.05900000035762787,8.756999969482422
1773237395656204800,3.557204833984375,2.9159998893737793,0.32499998807907104,8.543999671936035
1773237395666275000,3.567275146484375,3.4570000171661377,0.22200000286102295,9.062000274658203
1773237395676345300,3.577345458984375,2.8340001106262207,-0.1809999942779541,8.840999603271484
1773237395686416000,3.587415771484375,2.315000057220459,0.03099999949336052,9.279000282287598
1773237395696486100,3.597486083984375,3.7130000591278076,0.04699999839067459,9.211999893188477
1773237395706556700,3.607556640625,2.369999885559082,-0.10700000077486038,8.925000190734863
1773237395716627000,3.617626953125,4.014999866485596,-0.2409999966621399,9.277000427246094
1773237395726697200,3.627697265625,2.4079999923706055,-0.6029999852180481,9.298999786376953
1773237395736767700,3.637767822265625,2.6070001125335693,-0.2750000059604645,9.458999633789062
1773237395746838000,3.647838134765625,3.365999937057495,0.4659999907016754,9.161999702453613
1773237395756908300,3.657908203125,2.546999931335449,1.0980000495910645,8.539999961853027
1773237395766978800,3.667978759765625,3.677000045776367,1.059999942779541,8.49899959564209
1773237395777049000,3.678049072265625,2.0850000381469727,0.6050000190734863,8.881999969482422
1773237395787119600,3.68811962890625,2.9040000438690186,0.13600000739097595,9.223999977111816
1773237395797190000,3.69818994140625,2.927999973297119,0.08100000023841858,9.15999984741211
1773237395807260200,3.70826025390625,3.0160000324249268,-0.11699999868869781,8.685999870300293
1773237395817330400,3.718330322265625,4.126999855041504,-0.2939999997615814,9.149999618530273
1773237395827401000,3.72840087890625,2.700000047683716,-0.640999972820282,9.260000228881836
1773237395837471200,3.73847119140625,3.5810000896453857,-0.26499998569488525,9.319999694824219
1773237395847541800,3.748541748046875,3.5429999828338623,0.23399999737739563,8.71399974822998
1773237395857612000,3.758612060546875,2.9059998989105225,0.6050000190734863,8.881999969482422
1773237395867682300,3.768682373046875,3.382999897003174,0.6480000019073486,8.836000442504883
1773237395877752800,3.7787529296875,2.371999979019165,0.5450000166893005,9.053999900817871
1773237395887823000,3.788822998046875,2.571000099182129,0.5619999766349792,9.088000297546387
1773237395897893400,3.798893310546875,2.9519999027252197,0.12600000202655792,9.149999618530273
1773237395907964000,3.8089638671875,2.434000015258789,-0.24400000274181366,9.284000396728516
1773237395918034200,3.8190341796875,2.6710000038146973,-0.5019999742507935,8.937000274658203
1773237395928104700,3.829104736328125,2.4149999618530273,-0.6150000095367432,8.918000221252441
1773237395938175000,3.839175048828125,3.635999917984009,-0.6480000019073486,9.420999526977539
1773237395948245200,3.849245361328125,3.380000114440918,-0.6650000214576721,9.265000343322754
1773237395958315800,3.859315673828125,2.7860000133514404,-0.3869999945163727,8.89900016784668
1773237395968386000,3.869385986328125,3.8489999771118164,0.23399999737739563,9.17199993133545
1773237395978456300,3.879456298828125,2.9130001068115234,0.640999972820282,8.432000160217285
